id,age,height,TVCM,SNS,sports,history,purchase
890,19,198,1,1,0,1,1
891,23,180,0,1,1,0,0
892,20,179,0,1,1,0,0
893,43,183,0,0,0,0,0
894,46,143,1,1,1,0,1
895,37,165,1,1,0,0,1
896,35,185,0,1,1,0,1
897,23,153,,1,1,1,1
898,33,137,0,0,1,0,0
899,28,180,1,1,0,0,1
900,47,156,0,1,1,0,1
901,35,188,0,1,0,0,0
902,35,171,1,,1,1,1
903,25,168,1,1,0,0,1
904,35,173,0,1,1,0,0
905,40,182,1,1,0,1,1
906,18,202,1,1,1,0,1
907,25,178,1,1,0,0,1
908,47,171,0,1,0,0,0
909,46,146,1,1,1,0,1
910,53,178,0,1,1,0,0
911,52,152,1,1,0,1,1
912,58,182,0,0,0,,0
913,23,208,1,1,1,0,1
914,46,164,1,0,1,0,1
915,59,160,1,1,0,0,0
916,52,204,0,1,0,0,0
917,52,168,1,0,0,0,0
918,37,168,0,,1,0,0
919,31,162,0,1,1,0,0
920,55,211,1,0,1,0,1
921,43,149,0,1,,0,0
922,22,161,1,1,0,0,0
923,29,178,0,1,0,0,0
924,47,160,1,0,0,0,0
925,30,158,0,1,1,0,0
926,43,183,,1,1,,1
927,50,183,,1,1,0,0
928,58,162,0,1,1,0,0
929,41,190,1,1,1,0,1
930,43,159,,0,0,0,0
931,58,161,1,1,0,0,0
932,42,173,1,1,0,0,1
933,49,176,,0,0,0,0
934,46,156,0,1,0,,0
935,18,172,,1,0,0,1
936,40,165,1,1,0,0,1
937,42,168,1,1,0,0,0
938,40,149,1,1,0,0,1
939,28,156,0,1,0,0,0
940,49,188,1,0,1,0,1
941,27,173,1,,0,1,1
942,57,166,1,1,0,0,1
943,24,127,1,1,0,0,1
944,48,169,1,1,0,0,1
945,21,146,0,0,1,0,0
946,36,149,1,1,1,0,1
947,30,,0,1,1,0,0
948,27,169,0,1,0,0,0
949,28,164,1,1,0,0,1
950,45,161,1,0,0,1,1
951,19,165,1,1,1,0,1
952,39,151,0,1,1,0,0
953,24,178,0,1,,0,0
954,27,,0,1,1,0,0
955,54,152,1,0,1,1,1
956,41,189,0,1,1,1,1
957,26,164,,0,1,0,1
958,41,169,0,1,1,0,0
959,36,163,0,1,1,1,1
960,39,143,1,1,1,0,1
961,21,165,0,0,0,0,0
962,32,178,1,1,0,1,1
963,38,170,0,0,0,0,0
964,39,176,0,1,0,0,0
965,27,196,0,1,0,0,0
966,20,171,0,1,1,1,1
967,38,169,0,1,0,0,0
968,34,155,,1,1,0,1
969,31,195,0,1,0,0,0
970,53,,1,0,1,1,1
971,29,167,1,1,1,0,1
972,46,164,1,1,1,0,1
973,39,156,1,0,1,0,1
974,52,190,1,1,0,0,1
975,46,154,1,1,1,0,1
976,36,162,0,1,0,1,1
977,26,168,0,1,1,0,0
978,48,181,0,1,0,0,0
979,18,178,0,1,0,0,0
980,31,147,0,0,,0,0
981,36,197,0,0,0,0,0
982,56,148,1,0,0,0,0
983,29,180,0,1,0,0,0
984,37,169,1,1,1,0,1
985,30,155,0,1,0,0,0
986,22,168,1,1,1,0,1
987,43,162,1,1,1,0,1
988,58,,0,1,0,0,0
989,53,170,1,1,1,0,1
990,23,170,1,0,0,,0
991,49,144,1,0,0,1,1
992,47,158,0,1,1,0,1
993,20,175,1,1,,0,1
994,50,192,0,1,1,0,0
995,25,184,1,1,0,0,1
996,47,162,0,1,0,1,1
997,26,165,0,1,1,0,0
998,45,154,1,1,0,0,1
999,51,,1,1,0,0,1
1000,47,,1,0,0,0,0
1001,22,168,0,1,0,,0
1002,56,178,0,0,0,0,0
1003,51,155,0,1,0,0,0
1004,27,170,0,1,1,0,0
1005,21,165,1,1,0,0,0
1006,32,152,1,1,1,0,1
1007,38,165,0,1,0,1,1
1008,53,153,1,1,1,0,1
1009,46,163,1,1,0,0,1
1010,46,166,0,1,1,0,1
1011,22,179,1,0,0,1,1
1012,,172,0,,1,0,0
1013,29,171,1,1,0,0,1
1014,49,172,1,1,0,0,1
1015,54,151,1,0,0,0,1
1016,30,152,1,1,0,0,1
1017,56,183,1,0,1,0,1
1018,37,151,0,1,0,0,0
1019,34,170,1,1,0,0,1
1020,54,140,0,0,1,0,0
1021,28,171,0,0,0,0,0
1022,24,166,0,1,0,0,0
1023,44,193,1,1,0,0,1
1024,54,160,0,1,1,0,1
1025,48,147,0,1,1,1,1
1026,53,170,1,1,0,0,1
1027,18,167,,1,,,0
1028,56,178,1,0,,,1
1029,,168,0,1,0,0,0
1030,49,155,0,1,1,0,1
1031,59,176,1,1,1,0,1
1032,49,158,1,1,1,1,1
1033,40,171,1,1,0,1,1
1034,18,206,1,,0,1,1
1035,24,179,1,1,0,0,1
1036,50,167,1,1,1,0,1
1037,45,160,0,1,1,0,0
1038,18,184,1,1,0,0,1
1039,44,174,0,1,0,0,0
1040,38,154,1,1,1,0,1
1041,44,184,0,1,1,1,1
1042,19,173,0,1,0,0,0
1043,,185,1,0,1,0,1
1044,31,165,0,1,0,0,0
1045,58,174,0,1,0,0,0
1046,36,162,0,1,0,0,0
1047,36,162,0,0,0,0,0
1048,56,198,1,0,0,0,0
1049,56,158,0,1,1,0,0
1050,41,167,0,0,0,0,0
1051,,159,1,1,0,1,1
1052,23,168,1,1,0,0,1
1053,41,150,1,1,0,0,0
1054,,149,1,1,1,0,1
1055,37,178,1,0,0,0,0
1056,54,159,1,1,0,1,1
1057,35,175,1,1,0,0,1
1058,39,188,1,1,1,0,1
1059,31,169,0,1,1,1,1
1060,44,161,1,0,1,0,1
1061,50,152,0,1,0,0,0
1062,26,157,1,1,1,0,1
1063,26,153,1,1,0,,1
1064,38,167,1,1,0,0,1
1065,22,174,1,0,1,0,1
1066,36,153,0,1,0,1,1
1067,39,201,0,1,0,0,0
1068,,150,1,0,0,0,0
1069,47,153,,1,,0,0
1070,28,135,1,,1,0,1
1071,43,182,1,1,1,,1
1072,41,147,1,1,0,1,1
1073,48,174,1,1,1,0,1
1074,44,167,1,1,0,0,1
1075,,183,1,1,0,0,1
1076,,156,0,1,0,1,1
1077,28,142,0,1,,0,0
1078,,170,1,1,1,0,1
1079,42,167,1,,1,0,1
1080,,182,0,1,1,0,0
1081,45,161,,1,1,0,0
1082,31,178,1,0,1,0,1
1083,24,178,0,1,1,1,1
1084,,,1,1,0,0,0
1085,21,147,0,1,0,0,0
1086,47,170,1,1,1,0,1
1087,22,145,0,,0,0,0
1088,46,158,0,1,0,0,0
1089,53,185,0,0,0,0,0
1090,55,191,1,0,0,0,0
1091,36,143,1,1,1,0,1
1092,56,157,1,0,0,0,0
1093,31,165,1,0,1,,1
1094,32,186,1,1,1,,1
1095,59,,1,0,0,0,1
1096,24,198,1,1,1,0,1
1097,45,189,1,,1,0,1
1098,34,181,0,1,1,1,1
1099,38,157,1,,1,0,1
1100,41,172,0,1,0,0,0
1101,53,175,0,0,1,0,0
1102,25,169,0,1,0,0,0
1103,24,148,1,0,0,0,0
1104,39,151,1,1,1,0,1
1105,18,165,1,1,1,0,1
1106,44,181,1,1,1,0,1
1107,27,166,1,0,0,0,0
1108,59,139,1,0,0,0,0
1109,46,175,1,0,1,0,1
1110,21,192,1,1,1,0,1
1111,39,146,0,1,1,0,1
1112,51,158,0,1,1,0,0
1113,25,157,0,1,0,0,0
1114,26,143,1,1,1,0,1
1115,57,153,1,,0,0,0
1116,51,174,1,1,0,0,1
1117,57,166,0,0,1,0,0
1118,53,154,0,1,0,0,0
1119,25,136,1,0,0,0,0
1120,59,177,1,1,0,0,0
1121,45,131,0,1,1,0,0
1122,58,158,1,1,0,,0
1123,25,158,1,0,0,,0
1124,54,191,0,1,1,0,0
1125,48,155,1,0,0,0,0
1126,,179,1,0,0,0,0
1127,42,170,1,0,0,0,0
1128,39,169,1,1,1,0,1
1129,18,205,1,1,,0,1
1130,37,151,1,1,,0,1
1131,37,167,,0,1,0,1
1132,39,164,,0,1,,0
1133,45,148,0,1,0,0,0
1134,51,136,1,1,0,0,0
1135,58,171,1,0,0,0,0
1136,,151,0,1,1,0,1
1137,48,198,0,1,0,0,0
1138,36,158,1,1,0,0,0
1139,21,165,0,0,0,0,0
1140,53,159,0,1,0,0,0
1141,49,200,0,1,1,0,0
1142,47,154,1,1,1,0,1
1143,57,178,1,1,1,0,1
1144,40,170,1,1,0,1,1
1145,28,172,0,,0,0,0
1146,26,168,1,0,1,,1
1147,49,148,0,1,1,0,0
1148,30,159,1,1,1,0,1
1149,36,,0,1,1,1,1
1150,25,142,1,1,1,,1
1151,41,123,1,1,1,0,1
1152,26,168,0,0,1,0,0
1153,41,182,0,,1,0,0
1154,52,174,1,1,0,0,1
1155,48,168,0,1,0,0,0
1156,21,153,0,0,0,0,0
1157,22,158,0,,1,0,0
1158,33,174,0,1,1,0,1
1159,42,,0,1,1,,0
1160,48,181,1,1,1,0,1
1161,44,191,0,1,0,0,0
1162,52,173,0,1,1,0,0
1163,41,177,0,1,1,0,1
1164,58,197,1,0,,0,0
1165,53,187,0,0,0,0,0
1166,34,155,0,1,0,,0
1167,41,180,1,0,1,0,0
1168,,131,,0,0,1,1
1169,32,157,1,0,1,0,1
1170,41,158,1,0,0,0,1
1171,42,159,0,1,0,0,0
1172,42,170,0,1,0,0,0
1173,33,153,0,1,0,0,0
1174,,201,1,1,0,,1
1175,27,173,0,0,0,0,0
1176,38,159,0,0,1,0,0
1177,20,175,1,1,1,0,1
1178,48,153,0,0,0,0,0
1179,30,183,0,1,0,0,0
1180,43,163,1,,1,0,1
1181,18,153,1,0,1,1,1
1182,51,161,0,1,1,0,1
1183,52,154,1,1,1,0,1
1184,31,173,1,1,1,0,1
1185,29,161,0,1,0,,0
1186,44,172,0,1,0,1,1
1187,42,165,1,1,1,0,1
1188,59,157,1,0,0,0,1
1189,31,143,1,1,1,0,1
1190,58,161,1,0,0,,0
1191,49,150,1,1,1,0,1
1192,56,186,1,1,1,0,1
1193,33,,1,1,0,0,1
1194,43,184,0,1,0,0,0
1195,59,169,1,1,0,0,1
1196,49,167,0,1,0,0,0
1197,51,165,1,1,0,0,1
1198,56,167,1,0,0,1,1
1199,46,178,1,1,1,1,1
1200,38,179,1,0,1,0,1
1201,32,136,0,1,0,1,1
1202,27,157,0,1,1,0,0
1203,21,170,0,1,0,0,0
1204,35,162,1,1,0,0,0
1205,33,157,0,1,0,0,0
1206,21,,1,0,1,0,0
1207,24,157,1,1,1,0,1
1208,23,135,0,1,1,0,0
1209,38,180,0,1,1,0,0
1210,31,160,0,0,1,0,0
1211,42,141,1,0,,0,0
1212,33,194,0,1,0,1,1
1213,54,165,1,1,1,0,1
1214,,168,0,1,1,0,0
1215,27,154,,1,0,0,1
1216,37,182,1,,0,0,1
1217,42,154,0,1,0,0,0
1218,36,163,1,1,0,0,1
1219,32,167,1,1,1,0,1
1220,,133,0,1,1,0,0
1221,45,157,1,1,1,0,1
1222,41,172,0,1,0,0,0
1223,23,171,0,1,0,0,0
1224,22,155,1,1,0,,0
1225,41,161,1,1,1,0,1
1226,57,173,1,0,0,0,0
1227,20,177,0,1,0,0,0
1228,31,145,1,1,0,0,0
1229,44,167,0,1,1,0,0
1230,42,157,0,,0,0,0
1231,35,172,1,1,0,0,1
1232,41,131,0,1,1,0,0
1233,19,177,0,1,1,0,1
1234,39,182,1,1,,0,1
1235,35,141,1,1,0,0,1
1236,51,180,0,0,0,0,0
1237,29,168,0,0,0,1,1
1238,52,190,1,1,,0,1
1239,,180,1,1,1,0,1
1240,50,190,0,1,1,0,0
1241,44,167,1,1,1,0,1
1242,37,194,1,1,0,0,0
1243,44,172,,1,0,1,1
1244,44,185,0,1,1,0,1
1245,25,207,0,0,0,1,1
1246,53,192,0,1,1,0,0
1247,49,183,0,1,1,0,0
1248,33,156,0,1,1,0,0
1249,46,157,,1,1,0,1
1250,30,176,1,1,0,0,0
1251,41,146,1,0,1,0,1
1252,24,168,1,1,1,0,1
1253,23,187,1,1,,0,1
1254,46,160,1,,1,0,1
1255,,,0,1,0,0,0
1256,41,144,1,1,0,0,1
1257,39,159,1,1,1,0,1
1258,28,143,1,1,0,0,1
1259,33,195,0,1,0,0,0
1260,32,173,0,0,1,0,0
1261,41,168,1,1,1,0,1
1262,19,190,1,1,1,0,1
1263,38,146,0,1,0,0,0
1264,29,170,0,1,1,0,0
1265,30,165,0,0,0,0,0
1266,44,165,0,0,1,1,1
1267,36,159,1,1,0,0,1
1268,19,186,1,1,1,0,1
1269,46,157,0,0,1,0,0
1270,41,148,0,1,,0,0
1271,56,209,1,1,0,0,1
1272,38,146,1,1,,0,1
1273,51,172,0,0,1,0,0
1274,48,171,1,0,,0,1
1275,18,155,1,1,0,,0
1276,32,187,1,1,1,0,1
1277,51,180,0,1,1,0,0
1278,34,173,0,1,1,0,0
1279,18,175,0,1,1,0,0
1280,48,155,1,1,1,0,1
1281,36,172,1,1,1,0,1
1282,54,173,0,1,,1,1
1283,28,174,1,1,0,0,0
1284,42,161,1,0,0,0,0
1285,32,166,1,1,0,0,1
1286,57,178,0,,0,0,0
1287,53,172,0,1,0,0,0
1288,51,188,0,1,1,0,1
1289,18,203,0,1,0,1,1
1290,23,167,0,1,1,0,0
1291,44,172,1,1,1,0,1
1292,30,165,0,1,0,0,0
1293,38,156,1,1,1,0,1
1294,42,171,0,1,1,0,0
1295,22,167,1,1,0,0,1
1296,36,173,1,1,0,0,1
1297,46,,1,1,0,0,0
1298,37,158,0,1,1,0,0
1299,33,173,0,1,0,0,0
1300,35,144,0,1,1,0,0
1301,25,164,1,1,0,0,1
1302,57,192,1,0,1,0,1
1303,18,165,1,1,1,0,1
1304,20,188,0,1,0,0,0
1305,44,207,0,1,0,0,0
1306,22,166,0,0,0,0,0
1307,34,161,1,1,0,0,1
1308,31,149,,1,0,0,1
1309,22,162,0,1,0,0,0
1310,48,,,1,0,0,0
1311,38,159,0,1,1,0,0
1312,54,194,0,1,1,0,0
1313,52,171,1,1,0,0,1
1314,,153,0,1,0,0,0
1315,49,161,0,1,0,0,0
1316,53,167,,0,1,0,1
1317,50,161,1,1,1,0,1
1318,23,166,1,1,0,0,1
1319,51,194,0,1,1,0,0
1320,18,160,1,1,1,0,1
1321,27,153,,1,0,0,0
1322,49,170,1,0,,0,0
1323,53,178,1,0,1,0,1
1324,42,168,0,0,1,,0
1325,56,167,1,0,1,0,1
1326,29,163,1,1,1,0,1
1327,25,165,,,1,,1
1328,,173,1,0,,0,1
1329,47,177,0,1,0,0,0
1330,58,187,0,0,1,0,0
1331,42,172,0,1,1,,0
1332,28,,0,1,,0,0
1333,48,182,1,0,1,0,1
1334,36,173,0,0,1,1,1
1335,28,153,1,1,1,0,1
1336,57,178,1,1,0,0,1
1337,24,179,1,1,0,,0
1338,25,182,1,1,1,1,1
1339,33,145,0,1,0,1,1
1340,30,166,1,0,1,0,1
1341,18,197,0,1,1,0,0
1342,21,167,1,1,0,0,1
1343,33,155,0,1,0,0,0
1344,,146,1,0,1,0,1
1345,35,160,0,1,1,,0
1346,,150,0,0,1,0,0
1347,33,172,0,1,0,0,0
1348,18,171,1,1,0,0,1
1349,37,158,0,1,0,0,0
1350,41,196,0,0,1,0,0
1351,39,,1,1,1,0,1
1352,18,158,1,0,0,1,1
1353,48,150,1,1,1,0,1
1354,38,184,1,1,0,0,1
1355,19,169,0,1,0,0,0
1356,38,170,1,1,0,0,1
1357,30,143,0,0,0,0,0
1358,40,174,0,,1,0,0
1359,32,159,1,1,,0,0
1360,42,176,1,,0,0,1
1361,58,173,1,1,1,0,1
1362,50,140,1,1,0,1,1
1363,34,160,0,1,1,0,0
1364,24,187,0,1,1,0,1
1365,42,166,0,1,0,,0
1366,31,,1,1,1,0,1
1367,43,138,0,1,0,1,1
1368,53,181,1,0,1,0,1
1369,49,164,0,1,0,0,0
1370,57,173,1,1,1,0,1
1371,32,178,0,1,0,0,0
1372,47,180,0,1,1,0,0
1373,31,169,0,1,1,0,0
1374,37,162,,1,0,0,0
1375,33,147,0,1,1,0,0
1376,51,161,0,1,,0,0
1377,59,151,1,0,0,0,0
1378,53,185,0,1,0,0,0
1379,43,190,1,1,1,0,1
1380,52,166,0,1,1,0,0
1381,40,157,1,1,0,0,1
1382,51,155,0,1,0,0,0
1383,53,180,1,1,1,0,1
1384,32,163,0,1,1,0,0
1385,25,155,1,1,0,0,0
1386,50,151,0,0,0,1,1
1387,,164,0,1,1,0,0
1388,21,168,0,1,1,,0
1389,49,173,0,1,1,0,1
1390,50,192,1,1,1,0,1
1391,43,170,0,1,0,0,0
1392,39,191,1,1,1,1,1
1393,46,160,0,1,1,0,0
1394,53,157,,1,1,0,0
1395,54,162,0,1,0,0,0
1396,,,0,1,1,0,0
1397,18,,1,1,0,0,1
1398,58,180,0,1,1,0,0
1399,32,177,0,0,1,0,0
1400,32,163,,1,1,0,1
1401,58,,0,0,,0,0
1402,45,167,0,0,1,0,0
1403,25,195,1,1,1,0,1
1404,32,144,1,1,1,0,1
1405,47,191,1,0,0,0,0
1406,36,158,1,,,0,0
1407,32,172,0,1,0,0,0
1408,28,159,0,1,1,0,0
1409,53,177,0,1,0,0,0
1410,47,154,1,1,0,0,1
1411,33,204,1,1,1,0,1
1412,43,158,0,,1,0,0
1413,22,176,1,,0,1,1
1414,23,179,0,1,1,0,0
1415,59,148,0,0,0,0,0
1416,54,131,0,0,0,1,1
1417,58,,1,0,1,0,1
1418,40,153,1,1,1,1,1
1419,,179,0,1,0,0,0
1420,34,186,,1,1,0,1
1421,26,170,,0,1,0,1
1422,47,,,0,1,0,0
1423,56,159,1,0,0,0,0
1424,56,171,0,1,1,0,0
1425,32,168,0,1,1,0,0
1426,54,166,1,1,1,0,1
1427,18,121,1,0,1,1,1
1428,22,162,,1,0,0,0
1429,55,128,1,0,0,0,0
1430,38,157,0,1,1,1,1
1431,27,154,1,1,1,0,1
1432,34,171,1,1,1,0,1
1433,53,169,,,0,0,0
1434,56,133,0,0,0,1,1
1435,26,196,1,1,1,1,1
1436,33,170,1,1,1,0,1
1437,57,146,1,0,1,0,1
1438,20,173,0,1,1,0,0
1439,53,159,1,1,0,0,1
1440,51,,1,1,0,0,1
1441,33,164,1,1,1,0,1
1442,33,167,0,0,1,0,0
1443,33,,0,1,0,0,0
1444,48,186,0,1,1,0,0
1445,20,,1,,1,0,1
1446,52,167,,0,0,0,0
1447,37,164,1,1,1,0,1
1448,47,152,0,1,0,0,0
1449,36,173,0,1,0,0,0
1450,56,132,1,1,0,1,1
1451,28,169,0,1,0,0,0
1452,36,150,1,1,0,0,1
1453,43,171,0,1,1,1,1
1454,35,157,,1,1,0,1
1455,55,177,0,,1,0,0
1456,38,187,1,1,0,0,1
1457,58,173,1,0,0,0,0
1458,41,144,,1,1,0,1
1459,36,168,0,1,1,1,1
1460,33,162,0,0,0,0,0
1461,50,167,0,1,1,0,0
1462,55,187,,0,1,0,1
1463,48,184,0,1,1,0,0
1464,58,154,1,1,0,0,0
1465,27,176,1,1,0,0,0
1466,22,,1,1,0,0,1
1467,34,185,,1,1,0,1
1468,33,163,,1,0,0,1
1469,18,199,0,1,0,0,0
1470,45,164,1,1,0,0,1
1471,38,165,1,1,1,0,1
1472,59,145,1,0,1,0,1
1473,41,153,1,0,1,1,1
1474,24,167,0,0,1,0,0
1475,42,182,1,1,0,0,0
1476,18,165,0,1,0,0,0
1477,34,,0,1,0,0,0
1478,46,158,0,1,1,0,0
1479,42,164,1,1,0,0,0
1480,19,145,0,1,0,,0
1481,27,166,1,1,0,0,1
1482,39,161,1,1,1,0,1
1483,18,154,1,1,0,,1
1484,30,163,1,0,1,0,1
1485,50,186,1,1,1,0,1
1486,58,156,1,0,0,0,1
1487,35,167,1,1,0,0,0
1488,37,172,1,1,1,0,1
1489,48,162,1,1,0,0,1
1490,41,161,0,1,1,0,0
1491,51,188,1,,0,0,0
1492,36,,1,1,1,0,1
1493,40,139,0,1,0,0,0
1494,21,153,1,0,1,,1
1495,52,192,0,1,1,0,0
1496,42,176,1,0,0,0,0
1497,24,168,0,1,0,0,0
1498,55,172,1,0,0,0,0
1499,51,154,0,1,0,0,0
1500,30,147,0,1,,1,1
1501,55,167,1,0,0,0,0
1502,,146,0,1,1,0,0
1503,19,173,0,1,,1,1
1504,24,,1,1,1,0,1
1505,33,155,0,1,0,,0
1506,46,172,1,0,0,0,0
1507,21,,1,1,1,0,1
1508,50,224,0,1,1,0,0
1509,39,191,0,1,0,0,0
1510,47,,0,0,0,0,0
1511,21,173,,1,,0,1
1512,20,166,1,1,0,0,1
1513,46,166,1,1,1,0,1
1514,38,133,1,1,0,1,1
1515,48,153,1,1,0,,1
1516,47,157,0,1,1,0,0
1517,38,148,1,1,1,0,1
1518,49,173,0,1,,0,1
1519,43,172,1,1,1,0,1
1520,59,178,1,0,1,1,1
1521,35,147,1,1,0,0,0
1522,40,174,1,1,1,0,1
1523,31,141,0,0,1,1,1
1524,48,169,0,0,1,0,0
1525,41,135,0,1,1,0,1
1526,54,,0,1,0,0,0
1527,39,171,1,0,1,0,1
1528,25,191,1,1,0,1,1
1529,21,180,0,0,0,0,0
1530,41,147,1,1,0,0,1
1531,30,172,0,1,1,0,0
1532,31,154,0,1,0,0,0
1533,25,154,1,1,0,0,0
1534,59,169,1,1,0,1,1
1535,48,165,1,1,0,0,1
1536,44,174,0,1,1,0,1
1537,26,182,0,0,0,0,0
1538,57,171,0,1,1,0,0
1539,50,166,1,0,1,0,1
1540,38,152,0,1,0,0,0
1541,35,173,1,1,1,1,1
1542,27,170,0,,1,0,0
1543,57,140,1,0,1,1,1
1544,43,,0,0,1,0,0
1545,19,191,0,1,0,0,0
1546,,161,1,1,1,,1
1547,53,172,1,1,0,0,0
1548,45,,0,1,0,0,0
1549,57,186,1,0,1,0,1
1550,36,160,1,1,1,0,1
1551,40,165,0,,0,0,0
1552,19,160,1,1,0,1,1
1553,52,171,1,1,0,0,1
1554,20,167,1,1,0,0,0
1555,35,151,1,1,0,0,0
1556,39,169,0,1,0,0,0
1557,,188,0,1,1,0,0
1558,47,148,1,1,0,1,1
1559,36,176,1,1,1,1,1
1560,29,203,,1,1,0,1
1561,37,171,0,1,1,0,0
1562,21,171,1,0,0,0,0
1563,37,146,1,1,0,0,1
1564,18,187,1,,0,0,0
1565,47,158,1,1,1,0,1
1566,39,157,1,1,0,0,0
1567,45,184,1,1,1,0,1
1568,50,,1,1,0,0,1
1569,40,201,0,1,1,0,1
1570,38,179,0,1,0,0,0
1571,53,167,0,1,,1,1
1572,35,161,1,1,0,0,1
1573,,164,0,0,0,0,0
1574,29,162,0,0,1,1,1
1575,23,191,1,,1,0,1
1576,27,174,0,0,0,1,1
1577,28,159,0,0,1,1,1
1578,47,151,1,0,1,0,1
1579,,167,0,0,1,0,0
1580,56,163,1,1,0,0,1
1581,41,157,1,1,0,0,0
1582,58,193,0,1,1,0,1
1583,,160,0,1,,,0
1584,36,160,0,1,1,,1
1585,58,202,1,1,0,0,1
1586,23,162,1,1,0,1,1
1587,46,157,0,1,0,0,0
1588,33,151,1,1,1,0,1
1589,58,192,1,1,0,,1
1590,36,156,0,1,1,0,0
1591,28,135,,1,1,0,1
1592,58,150,0,1,0,1,1
1593,43,165,1,1,0,0,1
1594,22,165,0,1,1,0,0
1595,36,186,1,1,0,0,1
1596,40,152,0,1,,0,0
1597,31,172,0,0,1,0,0
1598,39,178,0,1,0,0,0
1599,34,165,0,1,1,0,0
1600,35,162,1,1,1,0,1
1601,48,180,1,1,1,0,1
1602,32,151,,1,1,0,1
1603,48,166,0,1,1,0,1
1604,28,175,,0,0,1,1
1605,39,186,1,1,1,0,1
1606,22,158,1,1,1,0,1
1607,25,192,1,0,0,0,0
1608,38,149,0,1,1,0,0
1609,52,167,0,1,1,0,0
1610,59,146,0,1,0,0,0
1611,53,159,0,0,1,0,0
1612,31,147,1,1,0,0,1
1613,29,163,0,1,1,1,1
1614,20,139,0,1,1,0,0
1615,39,147,0,1,1,0,1
1616,,179,0,1,1,0,0
1617,48,,,1,1,0,0
1618,52,171,1,1,1,1,1
1619,45,181,1,1,1,0,1
1620,39,194,,1,1,0,1
1621,53,185,1,0,,,1
1622,46,162,0,0,,0,0
1623,52,187,0,1,1,1,1
1624,45,153,1,1,1,0,1
1625,28,157,0,1,1,0,0
1626,,143,0,1,0,0,0
1627,29,182,1,1,0,0,0
1628,35,,1,1,0,0,0
1629,45,167,0,1,0,0,0
1630,43,171,0,0,1,0,0
1631,40,193,0,1,,0,1
1632,54,167,0,1,0,0,0
1633,32,182,1,0,1,0,1
1634,21,155,1,,0,0,1
1635,46,151,0,1,1,1,1
1636,38,185,1,1,0,0,1
1637,26,156,0,1,0,,0
1638,53,141,0,1,,0,0
1639,26,165,1,1,1,,1
1640,35,174,1,1,1,1,1
1641,50,145,0,1,0,1,1
1642,,169,0,0,1,0,0
1643,37,162,1,1,1,0,1
1644,45,176,1,1,,1,1
1645,49,175,1,1,0,0,0
1646,34,164,0,1,1,1,1
1647,45,166,1,1,0,0,1
1648,33,178,0,0,0,0,0
1649,44,,1,1,0,0,1
1650,55,170,0,0,1,,0
1651,42,161,0,1,0,0,0
1652,58,162,1,1,1,0,1
1653,56,179,0,1,1,1,1
1654,37,138,0,1,0,0,0
1655,38,173,1,1,0,0,1
1656,39,155,1,1,1,0,1
1657,19,168,1,0,0,0,0
1658,22,152,0,1,0,0,0
1659,46,192,1,1,1,0,1
1660,36,,1,1,,0,1
1661,22,172,1,1,1,0,1
1662,34,165,1,1,1,0,1
1663,32,168,1,1,0,0,0
1664,53,160,1,1,1,0,1
1665,57,166,0,1,,0,0
1666,50,170,0,1,0,0,0
1667,21,154,1,0,0,0,0
1668,29,148,1,1,0,0,1
1669,26,144,1,1,1,0,1
1670,52,179,0,1,1,0,0
1671,51,171,0,0,1,0,0
1672,46,165,0,0,1,0,0
1673,43,,0,1,1,0,0
1674,21,,1,1,1,0,1
1675,19,173,,0,,0,0
1676,52,165,1,1,0,0,1
1677,,186,0,1,1,1,1
1678,43,161,1,1,0,0,1
1679,45,155,1,1,0,0,1
1680,47,132,1,1,1,0,1
1681,,171,0,1,1,0,0
1682,31,170,1,1,0,1,1
1683,28,190,1,1,1,0,1
1684,34,157,1,1,1,0,1
1685,33,175,0,1,1,0,0
1686,28,185,1,1,1,0,1
1687,30,157,,1,1,0,0
1688,51,,1,,0,1,1
1689,,132,1,1,1,0,1
1690,48,198,0,1,1,0,0
1691,21,142,1,1,1,0,1
1692,35,148,1,0,1,0,1
1693,18,,1,1,1,0,1
1694,56,190,1,1,1,1,1
1695,21,191,0,1,1,0,0
1696,48,145,1,1,0,0,1
1697,39,158,0,1,1,0,0
1698,44,,0,1,0,,0
1699,49,180,1,1,0,,1
1700,28,168,0,1,1,0,0
1701,23,165,1,1,0,0,1
1702,51,157,0,1,0,0,0
1703,54,167,1,1,0,0,1
1704,27,194,1,0,1,0,0
1705,18,174,1,1,0,0,0
1706,57,206,1,0,0,0,0
1707,23,175,0,1,1,0,0
1708,28,151,1,,0,0,0
1709,21,167,0,1,1,0,1
1710,57,176,1,0,0,0,0
1711,31,173,0,1,1,0,0
1712,55,166,0,0,1,0,0
1713,34,157,0,0,1,0,0
1714,43,168,1,1,1,0,1
1715,25,181,0,1,1,0,0
1716,18,176,1,0,1,0,1
1717,32,154,1,0,0,0,0
1718,32,141,1,1,1,,1
1719,51,197,1,1,0,0,0
1720,18,183,1,1,1,0,1
1721,32,162,0,0,1,0,0
1722,20,174,0,1,1,0,0
1723,53,181,1,0,0,0,0
1724,,159,1,0,,0,1
1725,57,157,1,1,1,1,1
1726,25,179,1,0,1,0,1
1727,25,169,1,1,1,0,1
1728,34,162,1,1,1,0,1
1729,20,147,0,1,0,0,0
1730,23,171,1,1,1,0,1
1731,56,154,1,0,0,0,0
1732,33,207,1,1,1,0,1
