id,store_id,area,temperature,season,weather,day,custom_num,cost,sales
678,851,3,19,2,1,5,759,108,123876
679,282,6,,1,0,2,727,110,226930
680,718,5,29,1,1,0,737,108,240084
681,32,6,16,0,0,4,775,110,147950
682,115,4,-2,3,0,6,736,108,60804
683,454,1,25,1,1,2,819,120,229560
684,865,5,19,2,0,,840,110,163570
685,428,6,28,1,0,6,467,120,200160
686,,3,18,2,0,5,407,108,78948
687,825,1,22,0,1,3,727,110,144210
688,690,4,23,2,0,2,,108,143964
689,173,3,16,0,0,5,859,108,167508
690,745,3,6,3,0,0,513,110,43780
691,132,6,7,,0,4,842,110,71170
692,441,4,27,1,0,3,460,108,138564
693,93,,19,0,0,2,620,120,132000
694,347,6,7,3,2,1,662,108,30348
695,401,2,,1,0,3,678,120,296160
696,419,2,31,1,0,0,659,110,261140
697,706,4,4,3,1,4,748,110,54120
698,404,1,28,1,1,4,864,108,275832
699,941,0,8,,0,,795,110,66220
700,185,1,4,3,0,1,766,108,65340
701,975,3,13,3,1,4,644,108,58104
702,375,0,13,2,1,2,697,108,74196
703,676,3,9,3,1,4,689,110,48070
704,873,3,18,2,2,6,716,108,94284
705,702,6,20,0,1,0,574,,108540
706,516,6,10,3,1,6,540,108,42660
707,497,4,18,0,0,4,703,,136728
708,498,5,14,,2,1,832,108,57240
709,205,2,3,3,2,2,698,120,41400
710,414,2,19,2,1,5,651,108,103788
711,365,2,10,3,0,4,800,120,93840
712,855,2,23,2,0,2,706,108,164700
713,738,0,12,3,0,2,641,108,62856
714,419,2,14,3,0,0,673,110,71940
715,585,4,12,3,,2,814,108,82836
716,218,1,6,3,0,6,647,108,49140
717,951,3,14,2,1,5,609,110,69960
718,,1,,3,1,6,725,108,50868
719,374,0,24,2,1,5,855,110,169070
720,22,4,3,3,0,5,,108,39636
721,460,3,16,2,1,5,645,120,115320
722,719,0,31,1,1,1,617,,197964
723,354,5,22,0,1,3,514,120,109080
724,602,4,18,0,0,1,779,108,149364
725,51,3,4,3,0,1,548,108,41688
726,998,6,22,2,,1,646,110,150700
727,814,2,20,0,1,5,785,110,157190
728,720,6,,3,0,0,619,110,49060
729,573,3,30,1,2,6,735,108,191268
730,444,0,28,1,1,1,598,110,199760
731,815,0,31,1,2,1,712,110,185680
732,104,5,19,2,1,1,469,108,72360
733,640,3,34,1,1,6,642,108,206496
734,394,4,25,1,0,3,755,110,243760
735,971,4,12,3,0,6,,108,418176
736,909,2,16,2,0,3,721,108,139320
737,,6,18,0,0,1,658,108,130680
738,606,0,15,0,0,5,696,120,147720
739,518,2,36,1,0,4,651,,254448
740,685,2,16,0,1,3,798,108,130464
741,245,4,16,,1,5,837,108,136728
742,414,5,19,0,0,5,730,108,143856
743,527,2,36,1,0,1,808,108,312876
744,169,1,28,1,0,4,774,110,302500
745,166,,21,0,0,1,702,108,164592
746,309,6,16,0,1,5,439,120,80280
747,939,6,17,2,2,5,771,120,114120
748,594,2,,3,1,4,664,120,60480
749,391,5,28,1,,,541,108,179928
750,220,0,15,2,0,3,519,108,103140
751,833,3,12,3,0,1,703,108,71712
752,681,2,19,2,0,2,775,110,150040
753,834,2,16,0,0,2,538,108,106272
754,114,6,4,3,0,3,693,108,55944
755,860,6,13,3,0,5,572,108,58860
756,334,3,25,1,1,5,693,120,195120
757,741,0,7,3,0,4,573,108,46440
758,219,5,26,1,1,,673,110,180840
759,,5,22,0,1,4,606,110,118800
760,100,5,35,1,1,,528,120,190080
761,415,0,25,1,1,0,738,120,212040
762,221,5,13,0,1,2,813,110,93060
763,178,1,14,3,0,3,611,108,62856
764,508,,17,2,1,1,548,108,88236
765,174,0,12,3,0,5,787,110,80080
766,605,0,24,1,1,3,766,110,185460
767,626,6,20,0,0,3,669,120,176760
768,673,,9,3,0,1,,108,68472
769,780,3,7,3,0,3,699,108,55404
770,736,5,16,2,0,0,795,110,157190
771,745,0,11,3,0,6,752,108,74520
772,848,6,37,1,0,0,587,120,256680
773,66,0,10,3,0,3,916,110,98120
774,456,2,35,1,1,6,728,110,242660
775,125,4,22,0,1,,,110,162800
776,138,3,32,1,1,2,739,110,237490
777,624,2,24,0,1,,564,110,105050
778,730,4,31,1,,3,532,108,205308
779,155,3,7,3,1,5,650,110,43670
780,696,5,4,3,0,1,678,108,57780
781,120,4,24,2,0,6,658,120,173880
782,321,6,8,3,0,5,708,108,54648
783,448,,26,1,1,4,583,108,152604
784,709,6,24,2,1,4,679,108,133380
785,856,0,18,0,1,4,971,110,159170
786,290,3,27,1,1,2,766,110,201960
787,975,5,13,3,0,6,668,108,67176
788,3,1,29,1,1,3,719,108,234576
789,700,5,11,3,0,2,582,110,65780
790,238,5,32,1,0,4,754,108,292464
791,,6,22,2,0,4,697,108,162864
792,171,2,-5,3,0,4,859,108,73224
793,723,1,4,3,0,3,782,110,65450
794,856,5,20,2,0,5,727,108,168156
795,582,4,35,1,0,5,666,108,249804
796,660,5,12,3,0,1,3890,120,451440
797,902,4,27,1,1,6,728,120,208320
798,796,1,29,1,1,5,,108,178308
799,627,3,27,1,1,0,658,120,187920
800,902,2,7,3,0,2,596,110,50490
801,834,5,31,1,1,3,507,108,163944
802,604,0,0,3,1,2,730,110,51700
803,988,2,27,1,0,4,758,120,256800
804,,,,3,2,2,813,120,53040
805,869,3,17,2,1,4,952,,155540
806,379,5,26,1,2,5,648,110,135740
807,709,4,32,1,0,2,784,108,301536
808,109,3,,2,0,4,796,110,189200
809,,3,24,2,2,4,755,,122364
810,100,0,20,2,1,2,677,110,127930
811,694,4,4,3,1,0,809,108,54108
812,845,6,16,2,,1,670,108,131760
813,917,6,,1,2,2,589,108,154116
814,507,5,15,0,0,,729,108,144180
815,671,4,24,2,,4,766,120,195840
816,593,0,4,3,2,6,824,120,54000
817,35,2,23,0,2,4,825,,139440
818,237,6,10,3,0,6,717,108,73656
819,243,4,27,1,2,4,673,110,145970
820,250,1,12,3,1,3,789,120,75240
821,392,1,25,1,1,1,818,120,235080
822,766,,13,3,1,2,566,120,53280
823,281,2,38,1,1,6,713,110,229790
824,21,1,20,2,0,0,,108,182196
825,429,6,47,1,2,5,761,108,194616
826,229,0,29,,1,3,713,110,234300
827,982,4,6,3,0,3,656,108,55944
828,400,0,25,1,2,4,544,110,116050
829,153,4,4,3,0,5,761,108,61452
830,,6,25,1,2,0,932,110,194480
831,677,0,19,0,0,0,756,110,148390
832,895,0,0,3,1,,549,120,41760
833,385,3,25,1,0,4,605,108,187272
834,389,5,6,3,0,2,517,110,45430
835,710,,10,3,0,5,728,110,72380
836,396,0,14,3,0,3,834,108,89424
837,346,2,18,2,0,0,668,108,130680
838,586,2,29,1,0,3,620,108,243756
839,950,6,18,2,0,0,511,110,96800
840,78,6,26,1,1,3,549,108,143316
841,830,5,15,2,0,3,651,110,127820
842,584,3,30,1,1,2,619,110,202730
843,199,0,16,,0,5,716,108,141696
844,813,0,30,1,2,3,628,110,159170
845,133,6,29,1,2,2,790,108,203256
846,559,5,13,3,0,4,812,120,91440
847,699,1,2,3,0,4,746,108,56484
848,,5,11,3,0,6,849,110,90640
849,451,2,24,0,0,1,783,110,187110
850,138,3,6,,1,6,687,120,53880
851,754,2,18,2,0,3,785,120,164520
852,313,0,24,2,1,1,617,108,124524
853,475,1,12,3,0,1,688,110,68530
854,345,0,11,3,0,0,964,108,99468
855,387,4,18,0,2,1,774,108,102600
856,125,1,17,2,0,6,689,120,143760
857,718,3,33,1,1,4,645,108,206928
858,850,3,29,1,,2,681,108,226908
859,197,2,26,1,0,6,721,110,229460
860,698,2,18,2,0,2,396,108,79164
861,900,1,25,1,2,3,595,108,122580
862,,0,11,3,0,6,725,108,75600
863,709,1,5,3,2,2,597,110,35530
864,447,4,14,3,1,2,624,108,56052
865,350,,15,0,1,,713,110,115170
866,664,1,15,0,0,3,709,120,153240
867,643,,19,0,0,5,727,110,142450
868,325,1,22,,1,5,771,108,148176
869,424,6,7,3,0,4,746,108,60804
870,164,5,39,1,1,1,786,110,259270
871,570,4,25,1,2,1,,,229080
872,177,0,27,1,1,,484,108,126684
873,439,4,,0,0,3,607,120,157560
874,664,1,15,0,0,,739,108,144180
875,673,2,28,1,1,0,607,108,198072
876,914,3,4,3,2,3,670,108,38664
877,865,0,,1,0,0,665,108,260820
878,462,,7,3,1,6,821,110,55220
879,753,0,36,1,2,4,538,110,142230
880,135,6,24,2,0,2,655,120,168000
881,949,4,13,3,0,3,712,108,75816
882,747,2,1,3,0,4,680,108,55944
883,46,1,18,2,0,6,619,110,120120
884,496,2,20,2,1,6,664,,130350
885,639,4,18,0,1,3,723,108,118692
886,929,0,2,,0,0,777,110,70400
887,337,1,25,1,1,1,538,108,135648
888,157,4,11,3,1,5,614,110,57970
889,524,3,23,0,1,0,675,120,144960
890,630,3,14,3,0,4,525,108,50976
891,814,3,25,1,1,4,3991,108,1028376
892,886,6,29,1,0,5,,120,276600
893,288,5,22,0,1,3,822,108,158652
894,802,0,24,0,0,3,729,108,166212
895,115,0,26,1,1,3,697,108,181656
896,599,2,14,3,0,0,,120,88320
897,636,6,26,1,0,,716,108,222048
898,409,6,14,3,1,1,777,108,62316
899,174,2,23,1,1,6,804,,184248
900,498,3,45,1,1,4,662,108,215244
901,875,4,1,3,2,1,817,120,52440
902,564,3,33,1,0,4,646,108,252828
903,622,6,17,2,0,2,833,108,162000
904,576,1,2,,0,1,595,108,51084
905,332,1,23,1,1,6,567,108,134244
906,886,3,10,3,0,3,679,108,70524
907,585,4,39,1,1,4,543,108,173232
908,146,2,25,1,0,0,690,108,213624
909,772,3,26,1,1,2,722,120,203160
910,775,4,22,2,0,3,657,108,150444
911,643,4,16,2,0,4,4006,120,857520
912,48,1,20,0,,0,755,110,177760
913,,2,11,3,0,1,693,,70848
914,293,4,26,1,0,2,604,,193490
915,116,3,41,1,1,1,773,110,258500
916,,5,6,3,1,4,688,108,47628
917,560,5,25,1,0,6,761,108,233712
918,109,4,11,3,1,5,646,108,54000
919,978,6,19,0,1,4,655,108,104652
920,179,3,27,1,1,3,761,120,217080
921,561,6,31,1,0,0,4214,110,1665180
922,71,4,22,,2,,734,110,112860
923,858,1,19,2,0,5,799,120,170880
924,433,2,-3,3,0,2,686,110,56650
925,285,4,17,0,2,6,678,120,96240
926,515,6,14,3,0,3,495,120,60240
927,74,4,28,1,1,1,964,108,309636
928,596,6,21,0,1,4,874,108,168372
929,490,1,26,1,2,4,576,110,121000
930,321,4,18,0,0,2,589,110,113960
931,887,0,20,2,0,6,729,108,169344
932,532,0,26,1,1,6,707,108,182088
933,208,3,1,3,1,6,736,110,50710
934,42,4,17,0,0,6,750,108,146880
935,498,,28,1,2,5,593,120,173280
936,28,6,26,1,1,6,756,120,215040
937,410,4,26,1,1,6,,108,1028484
938,855,1,25,,1,5,611,108,156600
939,180,2,16,0,0,6,742,108,139644
940,304,2,12,,0,4,656,110,69300
941,962,3,25,1,1,6,652,108,166752
942,614,0,27,1,0,5,903,110,285450
943,777,5,27,1,1,0,954,108,249696
944,258,5,27,1,1,1,605,108,155088
945,372,6,9,3,1,2,605,108,39636
946,876,4,13,3,0,0,624,110,65780
947,745,2,35,1,2,4,633,110,168520
948,857,3,19,2,0,,664,110,130790
949,380,4,27,1,2,1,553,,117150
950,885,1,,1,1,4,721,110,233420
951,612,3,10,3,0,0,738,110,77220
952,90,0,17,0,0,,645,108,124416
953,68,4,29,1,0,4,656,110,258830
954,617,4,16,2,0,5,1070,110,211310
955,522,6,11,3,0,1,407,120,46320
956,12,6,16,2,0,5,709,120,150720
957,616,2,43,1,1,2,,108,245268
958,225,2,26,1,2,3,652,108,133812
959,421,6,23,0,1,2,688,110,137940
960,167,5,15,2,0,6,630,108,118584
961,928,3,46,1,1,0,729,108,231120
962,378,5,22,2,,5,444,110,104610
963,,0,10,3,0,3,637,120,73920
964,922,5,18,2,0,4,722,,143220
965,99,2,11,3,0,,,120,74880
966,217,4,27,1,2,0,781,110,164780
967,306,5,16,0,0,0,640,110,127820
968,344,3,19,2,0,0,832,110,165550
969,210,3,26,1,0,3,576,108,176040
970,788,0,15,0,,5,694,108,87048
971,734,2,37,1,0,6,737,108,285984
972,668,2,22,,2,6,670,108,100764
973,584,5,14,3,0,0,,,67540
974,,6,14,3,0,2,527,110,53570
975,409,0,7,3,0,3,818,108,68364
976,920,4,23,2,0,5,662,108,154116
977,551,3,17,0,1,0,,110,95370
978,234,0,21,2,1,3,547,108,104544
979,635,1,27,1,1,2,836,,240840
980,284,0,16,0,0,0,733,120,154320
981,664,3,13,3,0,3,620,108,64368
982,658,4,19,2,0,3,641,108,125280
983,707,6,26,1,2,3,706,108,142992
984,172,,4,3,2,5,,108,36072
985,723,1,,3,0,5,497,108,50760
986,301,5,17,2,0,2,702,108,136080
987,822,1,31,1,,0,559,110,182160
988,0,6,26,1,1,4,535,110,209770
989,138,3,12,3,2,6,675,110,44770
990,707,5,19,0,0,0,783,110,153120
991,902,5,6,3,0,6,856,110,74250
992,,0,25,1,0,0,654,108,202392
993,867,5,7,3,0,2,773,108,62316
994,441,5,15,0,0,6,598,120,128400
995,966,2,30,1,0,1,773,108,299052
996,915,5,24,2,0,5,,120,168720
997,,3,23,0,0,1,875,108,202500
998,50,3,25,1,1,0,603,108,155736
999,242,5,41,1,2,2,549,120,159720
1000,870,3,37,1,2,1,601,110,155430
1001,20,2,38,1,2,5,722,108,186840
1002,683,6,25,1,1,1,576,108,153360
1003,630,5,36,1,1,0,688,108,221508
1004,128,3,8,3,2,1,715,110,44110
1005,484,2,8,3,0,2,851,110,70730
1006,365,,6,3,0,1,617,110,56430
1007,105,0,30,1,2,1,880,108,229500
1008,,6,16,0,0,1,717,110,143110
1009,,3,19,2,0,,701,108,132192
1010,652,2,2,3,0,4,697,108,58104
1011,783,6,18,0,0,2,4120,108,790344
1012,118,1,3,3,0,4,758,108,62532
1013,545,4,3,3,,,608,108,51084
1014,151,0,6,3,0,,630,120,56520
1015,908,5,17,0,2,3,598,110,76120
1016,901,6,33,1,1,1,702,108,227772
1017,38,4,12,3,2,0,696,120,77880
1018,769,0,14,3,0,,750,108,74304
1019,266,3,4,3,1,0,633,108,42120
1020,6,5,26,,1,,678,108,174744
1021,893,6,9,3,0,0,,120,68160
1022,262,2,24,1,0,3,598,108,166320
1023,614,0,17,0,1,,592,110,97900
1024,934,6,33,1,1,6,796,108,257256
1025,331,3,29,1,0,1,675,120,288000
1026,370,1,37,1,0,5,690,110,268180
1027,341,,11,3,0,1,742,120,86640
1028,382,5,27,1,1,0,797,110,211090
1029,370,4,20,2,0,5,666,110,160050
1030,690,5,24,2,0,0,,110,205260
1031,819,0,33,1,0,3,703,,274320
1032,258,2,,2,0,4,746,,147096
1033,332,4,36,1,0,5,812,108,310824
1034,669,1,11,3,0,2,,108,52056
1035,521,,37,1,0,6,504,108,197748
1036,627,0,23,2,0,4,690,120,181200
1037,968,6,,2,1,,742,110,120890
1038,389,1,26,1,0,4,723,108,220860
1039,628,2,,1,1,5,614,108,203148
1040,181,4,10,3,0,1,751,108,78624
1041,235,0,18,2,0,4,764,120,165720
1042,193,1,,3,2,4,773,108,41580
1043,811,2,0,3,1,3,729,120,51960
1044,591,3,24,2,0,3,862,120,219480
1045,62,2,12,3,0,1,704,108,71820
1046,332,4,9,3,0,0,558,108,46872
1047,559,,12,3,0,5,900,110,96140
1048,,2,17,2,0,4,940,108,179496
1049,661,0,7,,0,3,747,108,59724
1050,120,4,19,2,0,6,739,,148610
1051,786,0,22,2,1,2,730,108,138564
1052,345,2,24,0,0,5,692,110,162030
1053,525,2,25,1,0,3,706,108,222588
1054,222,4,16,2,1,6,,108,104328
1055,604,4,21,0,,0,1017,,221160
1056,236,3,12,3,0,6,586,108,63396
1057,105,2,13,3,0,3,748,108,79488
1058,213,5,15,2,0,0,594,108,111456
1059,518,5,30,1,1,5,861,108,278208
1060,612,6,10,3,0,5,634,110,68640
1061,560,,5,3,0,0,,120,372360
1062,552,0,30,,1,4,788,108,254556
1063,922,5,14,,0,1,687,110,76230
1064,158,3,43,1,1,4,624,110,206250
1065,389,0,,3,2,5,490,110,32780
1066,143,2,17,0,0,1,701,110,136620
1067,959,0,2,3,0,2,669,108,56268
1068,485,1,,2,0,,893,,171288
1069,37,4,23,0,1,1,645,108,124956
1070,571,0,27,1,1,1,611,108,156816
1071,625,0,27,1,1,6,,110,155100
1072,95,2,18,0,0,6,722,,138348
1073,352,5,32,1,0,0,626,120,270480
1074,496,3,22,2,0,0,701,108,161244
1075,208,5,26,1,0,3,810,120,278160
1076,288,0,21,2,0,1,804,108,182628
1077,62,1,20,0,0,1,701,110,168520
1078,394,2,18,2,2,2,634,108,81216
1079,396,3,26,1,1,1,764,108,196560
1080,605,0,28,1,1,4,780,108,252720
1081,,6,27,1,1,4,600,110,157410
1082,413,4,21,2,0,6,863,110,202290
1083,346,4,21,2,0,0,728,110,172810
1084,999,6,16,0,0,4,688,120,147960
1085,,4,25,1,1,2,628,110,165550
1086,403,2,4,3,0,3,672,110,55880
1087,389,4,4,3,0,5,778,120,71640
1088,804,3,16,0,0,0,823,108,160056
1089,595,2,31,1,1,0,647,120,234000
1090,127,1,28,1,1,1,601,108,189648
1091,,1,17,2,0,1,462,110,90640
1092,773,4,15,0,2,6,665,120,95280
1093,348,5,19,0,0,5,782,108,147636
1094,460,6,28,1,1,0,688,120,246840
1095,154,6,34,1,2,6,640,120,187200
1096,753,2,24,1,2,5,856,108,157788
1097,83,6,5,3,0,5,750,120,68640
1098,908,4,21,2,0,1,707,108,162648
1099,998,6,23,0,1,5,704,108,140400
1100,135,,21,2,0,4,731,120,184560
1101,180,5,21,0,0,4,805,108,185112
1102,592,1,15,0,2,3,701,120,104040
1103,413,5,9,3,0,1,744,108,57456
1104,0,1,38,1,,5,557,110,273790
1105,727,2,6,3,0,2,779,108,64584
1106,719,6,35,1,0,4,718,120,308400
1107,842,4,19,2,0,0,611,108,117288
1108,764,2,23,2,2,4,851,120,150960
1109,643,3,,1,1,2,626,110,206140
1110,573,3,31,1,0,6,,108,362664
1111,323,5,12,3,2,6,871,110,65340
1112,144,0,23,2,0,4,676,120,175560
1113,880,,16,0,2,5,824,108,104328
1114,457,2,2,3,0,6,712,108,61776
1115,596,4,8,3,0,1,910,108,75168
1116,116,0,,0,1,6,592,110,97350
1117,741,3,31,1,,0,,,1320990
1118,767,6,10,3,0,6,579,120,65520
1119,824,4,,2,0,6,760,120,191400
1120,318,0,14,3,0,5,576,108,61020
1121,952,0,25,1,2,6,708,108,147852
1122,560,3,18,0,1,,751,108,126468
1123,145,6,16,0,1,5,825,120,146520
1124,885,6,24,1,2,2,758,108,141372
1125,953,5,16,2,0,0,755,108,146016
1126,521,4,26,1,2,3,596,108,122256
1127,492,4,0,3,2,5,625,108,34992
1128,190,0,2,3,1,3,787,108,54324
1129,79,5,20,2,2,4,617,108,92988
1130,742,5,7,3,1,0,642,108,44604
1131,206,1,31,1,2,0,661,108,170964
1132,417,1,17,0,0,2,740,110,150370
1133,900,,8,3,1,4,550,,37260
1134,912,0,10,3,0,6,753,110,73370
1135,228,1,33,1,1,1,803,108,257904
1136,839,3,25,1,0,1,593,120,206760
1137,318,0,31,1,2,4,788,108,204228
1138,791,5,11,,0,3,594,110,63690
1139,859,1,17,0,0,5,665,110,130790
1140,366,6,15,2,2,0,661,108,83160
1141,7,2,1,3,0,5,546,110,50490
1142,509,4,22,0,1,4,770,110,149050
1143,790,0,20,0,1,0,657,108,127440
1144,866,6,0,3,0,3,724,110,63580
1145,158,4,10,,0,2,609,110,63140
1146,758,4,21,2,0,2,754,108,178308
1147,592,1,24,0,1,,693,110,134310
1148,155,2,16,2,0,2,634,108,123768
1149,559,1,19,2,0,4,,110,130350
1150,495,,36,1,1,,763,108,246456
1151,626,2,18,0,0,1,825,120,175560
1152,523,2,30,1,0,0,780,,307890
1153,983,5,11,3,1,4,690,120,63480
1154,846,4,8,3,0,4,874,120,79200
1155,999,4,21,2,0,3,697,120,178680
1156,798,2,,1,2,2,775,110,166430
1157,90,5,22,0,0,1,725,120,189840
1158,290,2,35,1,0,4,826,,328570
1159,,2,34,1,1,0,597,108,196992
1160,849,4,24,2,0,4,750,108,173448
1161,675,5,20,0,1,,4071,110,807070
1162,71,5,22,0,0,1,528,110,124850
1163,877,3,19,,1,6,858,,141048
1164,827,3,17,2,2,,622,110,82720
1165,,,23,0,0,3,721,110,174020
1166,421,0,27,1,1,5,631,108,161676
1167,,3,16,0,1,5,553,108,86616
1168,437,1,4,3,0,1,714,108,59616
1169,13,6,4,3,2,2,626,120,39120
1170,101,4,22,2,0,0,632,108,146772
1171,787,3,16,2,1,6,422,,78240
1172,875,2,21,0,0,1,688,110,161810
1173,264,2,11,3,0,5,637,110,69740
1174,864,1,14,3,0,6,534,110,58520
1175,721,0,19,0,1,5,575,110,95590
1176,197,2,21,,1,1,682,108,131652
1177,380,5,24,0,1,3,670,108,129708
1178,100,6,44,1,0,6,762,110,303270
1179,385,6,10,3,0,5,391,108,35424
1180,765,3,14,3,0,2,766,120,87720
1181,157,5,14,3,0,0,601,108,62424
1182,901,2,33,1,1,4,855,108,275616
1183,976,0,21,2,0,1,760,120,193320
1184,230,1,32,1,0,4,728,110,281820
1185,504,0,19,,2,1,677,108,86940
1186,936,0,26,1,2,,701,110,151250
1187,662,,32,1,0,0,664,108,256608
1188,30,2,11,3,0,3,651,110,67760
1189,255,5,24,0,2,4,797,108,124416
1190,531,2,8,3,,3,673,108,57132
1191,772,,20,0,0,5,631,110,149600
1192,660,0,18,0,1,4,727,110,121220
1193,874,,15,2,0,5,725,108,143424
1194,586,2,23,0,1,5,703,108,140292
1195,123,6,23,0,0,6,773,108,178416
1196,451,6,21,2,1,6,722,108,141156
1197,214,2,28,1,1,4,679,110,223960
1198,316,5,39,1,0,4,806,108,316764
1199,741,1,10,3,0,6,706,110,71170
1200,250,5,27,1,0,4,766,120,266640
1201,605,5,28,1,2,5,765,108,196776
1202,681,6,14,2,0,3,582,108,75384
1203,552,4,21,2,0,4,837,108,191808
1204,188,6,11,3,,6,599,110,49280
1205,209,3,21,0,0,,751,110,172370
1206,691,2,18,0,0,6,614,108,114696
1207,296,5,7,3,1,3,662,108,45036
1208,59,2,25,1,1,0,728,120,211200
1209,490,3,38,1,1,3,782,120,280800
1210,478,3,3,3,0,,871,110,71170
1211,541,2,10,3,1,5,777,108,66960
1212,225,6,33,1,2,5,528,108,135108
1213,606,3,7,3,0,0,758,120,69480
1214,,3,3,3,1,5,668,108,40716
1215,677,1,12,3,1,4,687,110,60830
1216,382,3,42,1,1,4,680,108,219024
1217,216,1,15,2,1,6,823,120,145680
1218,272,6,2,3,1,1,963,108,65664
1219,867,0,17,0,1,2,,110,121220
1220,167,3,12,3,0,0,638,120,74880
1221,669,5,26,1,2,2,664,108,135108
1222,508,1,21,0,1,,795,120,171840
1223,65,0,3,3,0,0,643,,54120
1224,791,3,19,0,1,1,677,120,118680
1225,200,3,5,3,0,5,619,108,47628
1226,384,,17,0,1,3,659,110,107250
1227,87,6,32,1,2,6,602,110,160380
1228,805,2,17,0,0,3,,108,131220
1229,367,5,3,3,0,0,752,110,68090
1230,447,4,28,1,1,,704,120,248160
1231,410,6,3,3,,5,639,108,51408
1232,729,3,27,1,1,5,,110,202950
1233,345,4,21,,0,3,702,108,161136
1234,134,4,10,3,0,0,694,108,71388
1235,216,3,,1,1,0,625,108,203040
1236,503,5,34,1,1,0,616,108,199800
1237,463,2,12,3,0,0,826,108,89964
1238,101,5,18,2,1,4,600,108,97416
1239,297,0,17,0,0,3,890,110,172590
1240,913,5,38,,1,,684,120,250560
1241,976,,29,1,1,4,687,108,221400
1242,880,3,,3,2,,575,108,31104
1243,43,1,8,3,0,0,576,110,44220
1244,110,0,12,3,1,0,794,110,72380
1245,453,3,7,3,0,6,730,120,66240
1246,374,2,10,3,0,4,785,110,81510
1247,915,0,27,1,1,3,439,108,113508
1248,751,5,27,1,1,3,620,110,165440
1249,790,1,10,3,0,3,722,120,82920
1250,,6,18,0,1,4,743,108,121392
1251,907,0,4,3,2,3,986,108,54108
1252,523,1,30,1,0,0,649,108,254016
1253,929,3,24,1,1,1,530,110,128260
1254,903,3,14,3,,3,902,108,94608
1255,119,0,11,3,0,5,710,120,79440
1256,282,2,10,3,0,6,538,108,55620
1257,560,4,28,1,0,2,698,110,276320
1258,199,0,28,1,1,4,801,108,253800
1259,239,5,23,2,0,2,748,108,169236
1260,694,4,17,0,2,3,507,110,67760
1261,608,3,22,2,1,6,637,110,124740
1262,356,2,15,2,0,2,682,110,133210
1263,850,5,5,3,0,,844,108,70416
1264,599,6,34,1,1,4,710,108,228636
1265,,0,33,1,1,5,851,120,303840
1266,510,4,32,1,1,0,656,110,214720
1267,514,5,7,3,1,,446,110,30690
1268,264,0,24,1,1,6,726,108,170532
1269,266,0,27,1,2,6,656,108,136944
1270,261,2,16,0,2,0,697,108,92556
1271,294,4,,2,0,4,704,108,137484
1272,934,3,29,1,1,,750,108,244296
1273,612,3,10,3,0,2,520,110,53240
1274,449,3,26,1,1,4,641,110,168190
1275,629,1,18,0,0,0,716,110,140250
1276,571,1,4,3,0,,784,108,63072
1277,676,6,2,3,0,1,638,110,54560
1278,901,2,8,3,0,,608,108,50976
1279,261,4,27,1,0,2,676,108,207792
1280,38,4,19,0,2,3,695,110,143000
1281,675,6,17,0,1,0,510,110,85030
1282,88,1,23,1,0,6,490,120,150960
1283,945,6,,3,2,0,789,110,44220
1284,719,1,35,1,1,6,791,120,285360
1285,340,1,20,2,0,6,791,108,183708
1286,370,2,13,3,0,3,651,,62964
1287,265,5,27,1,1,6,1050,108,270864
1288,132,5,27,1,1,4,642,110,172370
1289,945,0,11,3,,4,903,108,91152
1290,24,0,26,,1,3,808,108,208332
1291,,,16,2,0,1,731,108,143748
1292,386,0,,3,0,1,716,108,61452
1293,851,6,20,2,2,6,785,108,119664
1294,899,4,11,3,0,6,742,108,72684
1295,589,5,4,3,0,0,667,108,51948
1296,267,0,13,3,0,2,817,110,86020
1297,397,2,18,2,1,3,694,110,111210
1298,484,1,22,0,0,,638,110,155210
1299,81,4,22,2,2,5,801,110,126830
1300,154,5,20,0,1,1,591,108,111240
1301,966,0,,1,0,0,695,110,278960
1302,687,1,,1,0,1,847,110,335940
1303,610,4,26,1,2,3,693,110,145200
1304,533,3,31,1,1,6,771,108,249912
1305,916,2,5,3,0,6,599,120,56880
1306,682,2,15,2,2,3,605,108,80136
1307,890,2,,2,1,0,694,108,136188
1308,441,2,23,2,,2,843,108,197856
1309,145,2,22,0,1,5,721,120,154560
1310,613,0,5,3,2,0,585,108,28944
1311,985,0,25,1,2,2,638,,132880
1312,,3,8,3,2,0,754,110,42680
1313,469,4,32,1,1,6,736,108,236304
1314,183,0,26,1,1,2,785,110,207350
1315,612,6,32,1,1,5,626,110,200200
1316,196,2,20,0,0,2,749,,172692
1317,,5,21,2,0,4,814,108,193320
1318,226,1,36,1,1,4,624,110,206580
1319,779,1,23,2,0,,783,110,185130
1320,994,6,10,3,0,1,658,110,71500
1321,97,4,7,,0,2,661,110,55990
1322,238,3,35,1,2,0,688,120,197040
1323,403,3,27,1,1,,721,120,205080
1324,880,0,-7,3,0,1,789,110,67540
1325,11,3,42,1,,,819,120,293160
1326,993,5,15,2,0,1,881,,169400
1327,,3,37,1,,3,646,120,232800
1328,97,6,39,1,1,0,772,108,249372
1329,351,2,16,0,0,2,,108,147636
